,Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),MeanTemperature,Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Date
239,Ang Mo Kio,2014,8,28,11,6.2,8.8,10.6,26.2,28.2,23.1,4.6,35.6,8/28/2014
240,Ang Mo Kio,2014,8,29,4.4,2.8,4,4.4,26.6,30.6,22.7,4.9,25.9,8/29/2014
241,Ang Mo Kio,2014,8,30,0,0,0,0,26.8,31.1,24.1,4.7,23.4,8/30/2014
242,Ang Mo Kio,2014,8,31,3.8,3.6,3.8,3.8,27.3,30.8,24.8,5.6,25.2,8/31/2014
243,Ang Mo Kio,2014,9,1,0,0,0,0,29.2,33.6,25.8,7.7,29.2,9/1/2014
244,Ang Mo Kio,2014,9,2,0,0,0,0,28.8,32.9,26.4,7.4,28.4,9/2/2014
245,Ang Mo Kio,2014,9,3,24.8,13.6,17,23.6,26.4,31.3,22.7,4.4,44.3,9/3/2014
246,Ang Mo Kio,2014,9,4,0,0,0,0,27.9,32.8,23.4,5,23,9/4/2014
247,Ang Mo Kio,2014,9,5,12,11.8,12,12,28.1,31.9,22.5,7.1,35.6,9/5/2014
248,Ang Mo Kio,2014,9,6,0,0,0,0,27.2,29.8,23.9,8.3,41.4,9/6/2014
249,Ang Mo Kio,2014,9,7,0,0,0,0,28.3,32.8,25.5,4.3,20.2,9/7/2014
250,Ang Mo Kio,2014,9,8,0,0,0,0,29.3,33.3,25.9,5.7,29.2,9/8/2014
251,Ang Mo Kio,2014,9,9,0,0,0,0,28.4,32,25.8,6.6,33.1,9/9/2014
252,Ang Mo Kio,2014,9,10,0,0,0,0,29.2,32.4,27.4,6.9,29.2,9/10/2014
253,Ang Mo Kio,2014,9,11,7.4,4.4,4.6,4.6,26.7,29.8,23.7,6.3,28.8,9/11/2014
254,Ang Mo Kio,2014,9,12,0,0,0,0,28.1,32.5,24.3,5.4,25.2,9/12/2014
255,Ang Mo Kio,2014,9,13,0,0,0,0,29.2,32.4,27.2,6,27,9/13/2014
256,Ang Mo Kio,2014,9,14,0,0,0,0,29.3,32.1,27.5,6.5,29.9,9/14/2014
257,Ang Mo Kio,2014,9,15,0,0,0,0,29.3,33,27.4,6.5,32.8,9/15/2014
258,Ang Mo Kio,2014,9,16,0,0,0,0,29.1,31.8,27.4,9.3,34.9,9/16/2014
259,Ang Mo Kio,2014,9,17,6,6,6,6,28.5,32.1,24.1,8,32.4,9/17/2014
260,Ang Mo Kio,2014,9,18,5.6,3.4,3.4,5.6,28.9,32.2,26.8,9.1,41,9/18/2014
261,Ang Mo Kio,2014,9,19,0,0,0,0,29.3,33.3,26.8,6.8,34.2,9/19/2014
262,Ang Mo Kio,2014,9,20,14.2,13.6,14,14,27.6,32.8,23.8,6.1,40,9/20/2014
263,Ang Mo Kio,2014,9,21,4.4,1.8,3,4,28,31.7,23.8,5.8,26.6,9/21/2014
264,Ang Mo Kio,2014,9,22,0,0,0,0,28.8,32.8,25.4,7.9,37.4,9/22/2014
265,Ang Mo Kio,2014,9,23,0,0,0,0,29.2,32.6,26.9,8,31,9/23/2014
266,Ang Mo Kio,2014,9,24,10.4,4,5.4,8.8,28.7,32.2,24.8,8.3,33.8,9/24/2014
267,Ang Mo Kio,2014,9,25,20.4,11.8,12.4,12.6,26.5,30.2,22.8,4.8,37.4,9/25/2014
268,Ang Mo Kio,2014,9,26,0,0,0,0,28.4,32.8,25.3,4.3,24.5,9/26/2014
269,Ang Mo Kio,2014,9,27,0,0,0,0,29.2,34.2,26.1,6.2,40.3,9/27/2014
270,Ang Mo Kio,2014,9,28,0,0,0,0,29.2,33.5,26.7,8,27,9/28/2014
271,Ang Mo Kio,2014,9,29,0,0,0,0,29.4,33.1,27,7.7,28.1,9/29/2014
272,Ang Mo Kio,2014,9,30,0,0,0,0,29.4,33.2,27.3,6.8,25.6,9/30/2014
273,Ang Mo Kio,2014,10,1,0,0,0,0,29.4,34.4,26.2,7.2,29.9,10/1/2014
274,Ang Mo Kio,2014,10,2,0,0,0,0,29.1,32.3,27.1,7,22,10/2/2014
275,Ang Mo Kio,2014,10,3,0,0,0,0,29.3,33,26.8,8.4,30.6,10/3/2014
276,Ang Mo Kio,2014,10,4,11.4,11.2,11.2,11.4,27.3,29.2,23.6,7.2,24.1,10/4/2014
277,Ang Mo Kio,2014,10,5,0,0,0,0,27.3,30.5,24.6,6.9,35.3,10/5/2014
278,Ang Mo Kio,2014,10,6,0,0,0,0,28.6,32.3,25.2,6.1,29.9,10/6/2014
279,Ang Mo Kio,2014,10,7,0,0,0,0,29.3,32.7,27.3,7.2,32.4,10/7/2014
280,Ang Mo Kio,2014,10,8,0,0,0,0,29.5,33,27.3,6,24.8,10/8/2014
281,Ang Mo Kio,2014,10,9,0,0,0,0,29.3,33,27.1,7.9,33.8,10/9/2014
282,Ang Mo Kio,2014,10,10,0,0,0,0,29.7,34.3,27.7,8.3,26.3,10/10/2014
283,Ang Mo Kio,2014,10,11,0.4,0.4,0.4,0.4,28.6,32.7,26.1,5.9,36.4,10/11/2014
284,Ang Mo Kio,2014,10,12,0.2,0.2,0.2,0.2,28.2,33.2,25.4,4.2,19.4,10/12/2014
285,Ang Mo Kio,2014,10,13,0,0,0,0,28.7,33.9,26.3,4.3,27.4,10/13/2014
286,Ang Mo Kio,2014,10,14,29.6,15.4,27.2,29.6,27.5,32.4,23.4,4.1,42.8,10/14/2014
287,Ang Mo Kio,2014,10,15,0,0,0,0,28.5,32.2,25.7,4.6,24.5,10/15/2014
288,Ang Mo Kio,2014,10,16,0.8,0.8,0.8,0.8,28,32.4,25.6,5,29.5,10/16/2014
289,Ang Mo Kio,2014,10,17,13.2,7.2,7.2,12.6,28.2,33.3,25,4.6,24.5,10/17/2014
290,Ang Mo Kio,2014,10,18,,,,,,,,,,10/18/2014
291,Ang Mo Kio,2014,10,19,0,0,0,0,27.9,33.2,24.4,4.3,26.3,10/19/2014
292,Ang Mo Kio,2014,10,20,0,0,0,0,29,33.7,25.4,4.9,31.7,10/20/2014
293,Ang Mo Kio,2014,10,21,39.8,23.4,30.6,31.2,26.6,30,23.6,4,28.4,10/21/2014
294,Ang Mo Kio,2014,10,22,5,2,3.6,4.8,25.9,28.1,24.4,3,13.7,10/22/2014
295,Ang Mo Kio,2014,10,23,0,0,0,0,28.3,33.2,24.6,4.6,22,10/23/2014
296,Ang Mo Kio,2014,10,24,0,0,0,0,29.1,33.8,25.4,5.1,27,10/24/2014
297,Ang Mo Kio,2014,10,25,0,0,0,0,29.6,34,26.2,6.3,25.2,10/25/2014
298,Ang Mo Kio,2014,10,26,0,0,0,0,29.5,33.7,27.1,7,33.8,10/26/2014
299,Ang Mo Kio,2014,10,27,2.6,2.4,2.4,2.4,27.7,31.9,25,4.7,27,10/27/2014
300,Ang Mo Kio,2014,10,28,27.8,22.8,27.8,27.8,27.7,32.8,22.2,3.9,32,10/28/2014
301,Ang Mo Kio,2014,10,29,0,0,0,0,29.3,34,25.8,5.6,31.7,10/29/2014
302,Ang Mo Kio,2014,10,30,7.6,6.4,6.4,7.6,28.4,32.5,26.2,4.1,28.1,10/30/2014
303,Ang Mo Kio,2014,10,31,17.8,8,10.4,16,27.2,33.4,23.6,3.8,38.2,10/31/2014
304,Ang Mo Kio,2014,11,1,0,0,0,0,28.1,31.8,25.3,4.6,19.4,11/1/2014
305,Ang Mo Kio,2014,11,2,0,0,0,0,29.3,32.7,26.3,5.1,26.6,11/2/2014
306,Ang Mo Kio,2014,11,3,0,0,0,0,29.8,33.1,26.8,5.1,24.1,11/3/2014
307,Ang Mo Kio,2014,11,4,0,0,0,0,29.9,34,26.9,6.5,28.8,11/4/2014
308,Ang Mo Kio,2014,11,5,5.6,3.8,5.2,5.6,27.6,32.9,23.6,4.8,27,11/5/2014
309,Ang Mo Kio,2014,11,6,20.6,8.2,12.4,13.2,25.9,31.1,22.6,4.9,32.4,11/6/2014
310,Ang Mo Kio,2014,11,7,3.4,1.8,2.2,3,26.4,31.4,23.9,4.8,25.6,11/7/2014
311,Ang Mo Kio,2014,11,8,40.6,23.4,32.6,32.8,27,32.3,23.2,6.4,34.6,11/8/2014
312,Ang Mo Kio,2014,11,9,12.4,10.8,11.8,12.2,27.4,31.3,23.4,4.8,23.8,11/9/2014
313,Ang Mo Kio,2014,11,10,0,0,0,0,27.4,30.8,25.7,4.6,28.1,11/10/2014
314,Ang Mo Kio,2014,11,11,17.2,10.8,15.2,16,26.3,31.2,23.9,3.9,28.1,11/11/2014
315,Ang Mo Kio,2014,11,12,49.6,36.4,47.8,49.4,26.5,32.7,22.6,3.5,40,11/12/2014
316,Ang Mo Kio,2014,11,13,54.2,38.4,44.2,53.6,26.6,32.9,22.6,4.3,36.4,11/13/2014
317,Ang Mo Kio,2014,11,14,0,0,0,0,27.5,32.8,24.3,6,25.6,11/14/2014
318,Ang Mo Kio,2014,11,15,1.4,0.6,0.8,1.2,27,32.6,24.5,4,23,11/15/2014
319,Ang Mo Kio,2014,11,16,26.4,21.6,26,26.2,26.1,31,23.9,3.4,29.5,11/16/2014
320,Ang Mo Kio,2014,11,17,29.4,18.2,28.6,29.4,25.9,31.5,23.1,4.5,30.6,11/17/2014
321,Ang Mo Kio,2014,11,18,4.6,1,1.4,2.6,25.1,26.3,24.5,3.6,17.3,11/18/2014
322,Ang Mo Kio,2014,11,19,0,0,0,0,27.4,32.5,24.5,4.6,32.8,11/19/2014
323,Ang Mo Kio,2014,11,20,12.6,11.8,12.4,12.4,26.9,31.2,25.1,4.3,22.3,11/20/2014
324,Ang Mo Kio,2014,11,21,0,0,0,0,27.1,31,25,3.6,19.4,11/21/2014
325,Ang Mo Kio,2014,11,22,0.4,0.4,0.4,0.4,28,32.9,25.3,4,28.8,11/22/2014
326,Ang Mo Kio,2014,11,23,28.8,19.2,23,23,26.8,32.8,24.1,4,38.5,11/23/2014
327,Ang Mo Kio,2014,11,24,0.8,0.6,0.6,0.6,27.2,32.1,24.7,4.1,20.5,11/24/2014
328,Ang Mo Kio,2014,11,25,4,2.6,3.8,4,27.4,32.8,24.2,3.8,28.1,11/25/2014
329,Ang Mo Kio,2014,11,26,54,21.6,29,48,26.6,32.8,23.8,4,42.1,11/26/2014
330,Ang Mo Kio,2014,11,27,0,0,0,0,27.4,31.1,24.6,4.5,28.4,11/27/2014
331,Ang Mo Kio,2014,11,28,2.6,2.6,2.6,2.6,27.7,31.1,26,4.6,24.8,11/28/2014
332,Ang Mo Kio,2014,11,29,49.8,36.4,46.8,49.8,25.7,31.8,22.5,4.2,42.8,11/29/2014
333,Ang Mo Kio,2014,11,30,0,0,0,0,27.7,31.5,24.2,4,22,11/30/2014
334,Ang Mo Kio,2014,12,1,6.8,3.8,4,4.2,26.4,29.4,23.2,4.2,26.6,12/1/2014
335,Ang Mo Kio,2014,12,2,0,0,0,0,28,32.1,25,4.3,27.4,12/2/2014
336,Ang Mo Kio,2014,12,3,0,0,0,0,29,33.4,25.6,5,23.8,12/3/2014
337,Ang Mo Kio,2014,12,4,44.2,15.8,26.2,37,25.7,27.8,22.4,4.5,37.1,12/4/2014
338,Ang Mo Kio,2014,12,5,0,0,0,0,28.2,33.7,24.4,4.8,22,12/5/2014
339,Ang Mo Kio,2014,12,6,1.4,0.4,0.6,0.8,26.9,29.3,23.7,4.6,36,12/6/2014
340,Ang Mo Kio,2014,12,7,5.8,3.8,4.2,4.2,26.9,33.6,24.8,4.3,26.6,12/7/2014
341,Ang Mo Kio,2014,12,8,0.2,0.2,0.2,0.2,26.8,30.1,24.3,4.7,21.2,12/8/2014
342,Ang Mo Kio,2014,12,9,0,0,0,0,27.7,31.3,25.1,6.5,36.7,12/9/2014
343,Ang Mo Kio,2014,12,10,0,0,0,0,28,32.5,25.5,7.4,32.4,12/10/2014
344,Ang Mo Kio,2014,12,11,4,2.4,2.8,3.8,27.3,31.8,24.8,6,31.3,12/11/2014
345,Ang Mo Kio,2014,12,12,0.2,0.2,0.2,0.2,27.8,31.9,25.5,6.9,28.4,12/12/2014
346,Ang Mo Kio,2014,12,13,0.2,0.2,0.2,0.2,27.7,31.7,25.2,6.2,33.1,12/13/2014
347,Ang Mo Kio,2014,12,14,0.6,0.6,0.6,0.6,28.2,32,25.1,5.6,21.6,12/14/2014
348,Ang Mo Kio,2014,12,15,0,0,0,0,27.7,32,25.5,6.4,31.7,12/15/2014
349,Ang Mo Kio,2014,12,16,2,1.2,2,2,26.6,29.4,24.9,5.1,18.7,12/16/2014
350,Ang Mo Kio,2014,12,17,57.2,46,53.8,56.6,26,30.2,23.1,4,31,12/17/2014
351,Ang Mo Kio,2014,12,18,1.2,1.2,1.2,1.2,27.3,31.8,24.8,6.1,30.2,12/18/2014
352,Ang Mo Kio,2014,12,19,35.4,11.8,12.2,13.6,24.7,25.8,23.9,4.8,23.4,12/19/2014
353,Ang Mo Kio,2014,12,20,5.8,5,5,5.8,26.5,32.7,23.8,4.6,28.8,12/20/2014
354,Ang Mo Kio,2014,12,21,0,0,0,0,26.9,32.5,24.7,4.9,29.2,12/21/2014
355,Ang Mo Kio,2014,12,22,0.6,0.6,0.6,0.6,26.7,30.6,24.6,4.5,24.5,12/22/2014
356,Ang Mo Kio,2014,12,23,0,0,0,0,26.2,29.4,24.8,5.2,25.9,12/23/2014
357,Ang Mo Kio,2014,12,24,3.4,1.6,2,2,26.4,32,24.6,4.8,23,12/24/2014
358,Ang Mo Kio,2014,12,25,0.2,0.2,0.2,0.2,27,30.9,24.9,3.2,25.2,12/25/2014
359,Ang Mo Kio,2014,12,26,51.4,23.4,33.2,35.6,24.8,28.6,23.2,4.9,27.4,12/26/2014
360,Ang Mo Kio,2014,12,27,24.8,16.2,20.4,20.6,25.5,30.2,23.2,4.2,23.8,12/27/2014
361,Ang Mo Kio,2014,12,28,1.6,1.2,1.4,1.4,26,29.9,23.9,5.8,22.7,12/28/2014
362,Ang Mo Kio,2014,12,29,3,2.2,2.2,2.6,25.5,29,23.6,8.4,37.8,12/29/2014
363,Ang Mo Kio,2014,12,30,0,0,0,0,25,26.5,24.1,7.1,28.4,12/30/2014
364,Ang Mo Kio,2014,12,31,0,0,0,0,25.9,28.3,24.4,7.5,27,12/31/2014
365,Ang Mo Kio,2015,1,1,0.2,0.2,0.2,0.2,25.6,27.1,24.4,5.9,25.9,1/1/2015
366,Ang Mo Kio,2015,1,2,0,0,0,0,26.5,29.3,24.2,8.6,35.6,1/2/2015
367,Ang Mo Kio,2015,1,3,0.4,0.4,0.4,0.4,26.7,30,24.5,7,30.2,1/3/2015
368,Ang Mo Kio,2015,1,4,0,0,0,0,27.4,31.5,24.7,7.4,29.2,1/4/2015
369,Ang Mo Kio,2015,1,5,0,0,0,0,27.9,32.6,24.9,6.2,22.7,1/5/2015
370,Ang Mo Kio,2015,1,6,41.8,16.2,24,27.6,26.3,32.1,23.7,5.4,28.8,1/6/2015
371,Ang Mo Kio,2015,1,7,0.8,0.4,0.8,0.8,26.3,31.1,24.8,4.9,22.7,1/7/2015
372,Ang Mo Kio,2015,1,8,10.8,6.2,8.8,9.4,25.5,29.9,23.7,4.6,23,1/8/2015
373,Ang Mo Kio,2015,1,9,1,0.6,0.8,1,24.7,27,23.6,5.6,23,1/9/2015
374,Ang Mo Kio,2015,1,10,4,3.8,3.8,4,25.9,32.4,23.6,5.9,24.5,1/10/2015
375,Ang Mo Kio,2015,1,11,0.4,0.2,0.2,0.2,26.4,29.8,24.6,6.4,27,1/11/2015
376,Ang Mo Kio,2015,1,12,0,0,0,0,27,31,25.1,9.4,35.3,1/12/2015
377,Ang Mo Kio,2015,1,13,0,0,0,0,27.1,31.5,24.2,10.1,36.7,1/13/2015
378,Ang Mo Kio,2015,1,14,0.2,0.2,0.2,0.2,27,31.1,24.7,9,32.8,1/14/2015
379,Ang Mo Kio,2015,1,15,0,0,0,0,27.1,31.4,24.8,9.2,32.8,1/15/2015
380,Ang Mo Kio,2015,1,16,0,0,0,0,26.8,31.2,24.1,8,32.8,1/16/2015
381,Ang Mo Kio,2015,1,17,0,0,0,0,26.6,31,24,8.7,33.1,1/17/2015
382,Ang Mo Kio,2015,1,18,0,0,0,0,26.3,30.6,23.6,9,34.2,1/18/2015
383,Ang Mo Kio,2015,1,19,0,0,0,0,26.4,30.8,23.9,9.3,37.1,1/19/2015
384,Ang Mo Kio,2015,1,20,0,0,0,0,26.4,30.4,23.8,8.8,34.9,1/20/2015
385,Ang Mo Kio,2015,1,21,29.2,22.4,25.8,29.2,25.7,30.5,23.4,7.5,33.5,1/21/2015
386,Ang Mo Kio,2015,1,22,0,0,0,0,26.4,29.8,24.2,9,36,1/22/2015
387,Ang Mo Kio,2015,1,23,0,0,0,0,26,29.6,23.7,9.2,35.6,1/23/2015
388,Ang Mo Kio,2015,1,24,0,0,0,0,26.4,30.5,24.3,7.4,29.2,1/24/2015
389,Ang Mo Kio,2015,1,25,0,0,0,0,26.4,30.3,24.1,7.7,26.6,1/25/2015
390,Ang Mo Kio,2015,1,26,0,0,0,0,26.5,31.1,24.2,8.3,32,1/26/2015
391,Ang Mo Kio,2015,1,27,0,0,0,0,26.8,31.7,23.8,7.8,32.4,1/27/2015
392,Ang Mo Kio,2015,1,28,0,0,0,0,26.9,32.1,23.5,6.8,29.9,1/28/2015
393,Ang Mo Kio,2015,1,29,0,0,0,0,26.2,28.9,24.6,7.9,28.4,1/29/2015
394,Ang Mo Kio,2015,1,30,0,0,0,0,26.5,30.6,24.1,7.8,32,1/30/2015
395,Ang Mo Kio,2015,1,31,0,0,0,0,26.8,31.7,24.6,9.8,38.5,1/31/2015
396,Ang Mo Kio,2015,2,1,0,0,0,0,26.1,30.8,23.2,8.4,39.2,2/1/2015
397,Ang Mo Kio,2015,2,2,0.6,0.6,0.6,0.6,25.9,28.6,23.9,7.3,37.4,2/2/2015
398,Ang Mo Kio,2015,2,3,0,0,0,0,25.8,29.1,24.1,7.8,29.9,2/3/2015
399,Ang Mo Kio,2015,2,4,4.2,4.2,4.2,4.2,25.1,27.1,23,6.8,29.2,2/4/2015
400,Ang Mo Kio,2015,2,5,0.6,0.4,0.4,0.4,26.3,29.8,24.4,10,43.2,2/5/2015
401,Ang Mo Kio,2015,2,6,7,3.6,4,4.6,25.4,29,23.1,8.5,42.5,2/6/2015
402,Ang Mo Kio,2015,2,7,0,0,0,0,26.1,29.8,24,9.4,36.7,2/7/2015
403,Ang Mo Kio,2015,2,8,0,0,0,0,26.1,30,23.8,9.3,38.9,2/8/2015
404,Ang Mo Kio,2015,2,9,0,0,0,0,26.3,30.1,24.1,11,41.4,2/9/2015
405,Ang Mo Kio,2015,2,10,0,0,0,0,26.3,,,,,2/10/2015
406,Ang Mo Kio,2015,2,11,0,0,0,0,26.3,,,,,2/11/2015
407,Ang Mo Kio,2015,2,12,0,0,0,0,26.3,,,,,2/12/2015
408,Ang Mo Kio,2015,2,13,0,0,0,0,26.3,,,7.2,,2/13/2015
409,Ang Mo Kio,2015,2,14,0,0,0,0,26.3,30.2,23.3,8,31.7,2/14/2015
410,Ang Mo Kio,2015,2,15,0,0,0,0,26.8,31.8,23.4,7.8,28.1,2/15/2015
411,Ang Mo Kio,2015,2,16,0,0,0,0,27.1,32.4,24,9,35.3,2/16/2015
412,Ang Mo Kio,2015,2,17,0,0,0,0,27.2,32,24.3,9,32.4,2/17/2015
413,Ang Mo Kio,2015,2,18,0,0,0,0,27.5,32.7,24.2,8.5,35.6,2/18/2015
414,Ang Mo Kio,2015,2,19,19.6,15,16.8,18,26.2,31.6,22.5,7.5,34.9,2/19/2015
415,Ang Mo Kio,2015,2,20,0,0,0,0,27.2,31.7,24.7,8.2,31.3,2/20/2015
416,Ang Mo Kio,2015,2,21,0,0,0,0,27,31.9,23.9,7.9,30.6,2/21/2015
417,Ang Mo Kio,2015,2,22,0,0,0,0,26.9,31.4,24,8.4,30.2,2/22/2015
418,Ang Mo Kio,2015,2,23,40.2,35.6,40.2,40.2,27,33.8,23.4,7,26.3,2/23/2015
419,Ang Mo Kio,2015,2,24,0,0,0,0,26.8,30.2,24.4,7.2,38.2,2/24/2015
420,Ang Mo Kio,2015,2,25,0,0,0,0,27.2,32.6,24,7.1,32,2/25/2015
421,Ang Mo Kio,2015,2,26,0,0,0,0,27.2,31.4,24.3,7.2,28.1,2/26/2015
422,Ang Mo Kio,2015,2,27,0,0,0,0,27.4,32.2,20.3,8.1,36,2/27/2015
423,Ang Mo Kio,2015,2,28,0,0,0,0,27.9,33.1,24.6,8.4,32,2/28/2015
424,Ang Mo Kio,2015,3,1,0,0,0,0,28,32.8,24.8,8.4,35.3,3/1/2015
425,Ang Mo Kio,2015,3,2,0,0,0,0,27.5,33.2,24.7,7.4,34.6,3/2/2015
426,Ang Mo Kio,2015,3,3,0,0,0,0,28,32.9,25.6,6.9,30.2,3/3/2015
427,Ang Mo Kio,2015,3,4,45.6,37.4,44.8,45.6,27.1,34.8,23.6,5.8,38.9,3/4/2015
428,Ang Mo Kio,2015,3,5,0,0,0,0,27.6,33.6,24.4,6.4,33.5,3/5/2015
429,Ang Mo Kio,2015,3,6,0,0,0,0,27.5,33.2,24.3,5.8,24.8,3/6/2015
430,Ang Mo Kio,2015,3,7,0,0,0,0,28,32.8,24.7,7.5,34.2,3/7/2015
431,Ang Mo Kio,2015,3,8,0.4,0.4,0.4,0.4,28.1,34.2,25.5,5.5,30.2,3/8/2015
432,Ang Mo Kio,2015,3,9,0,0,0,0,27.7,31.9,25.5,7.4,34.9,3/9/2015
433,Ang Mo Kio,2015,3,10,0,0,0,0,27.9,32.7,24.7,7,36,3/10/2015
434,Ang Mo Kio,2015,3,11,12.4,6.2,6.2,6.2,25.2,26.9,24.1,5.9,27.7,3/11/2015
435,Ang Mo Kio,2015,3,12,0,0,0,0,26.9,30.9,24.7,6.8,32.8,3/12/2015
436,Ang Mo Kio,2015,3,13,0,0,0,0,27.2,32.4,24.1,7.6,31,3/13/2015
437,Ang Mo Kio,2015,3,14,0,0,0,0,27.6,31.8,24.6,7.4,29.2,3/14/2015
438,Ang Mo Kio,2015,3,15,0.4,0.2,0.2,0.2,27.3,31.1,25.1,6.8,25.9,3/15/2015
439,Ang Mo Kio,2015,3,16,7.8,7.4,7.8,7.8,27.2,33.3,24.9,5.2,30.6,3/16/2015
440,Ang Mo Kio,2015,3,17,2,2,2,2,27.8,33.4,25.3,6.4,22.3,3/17/2015
441,Ang Mo Kio,2015,3,18,0,0,0,0,28.1,33.4,25.5,6.6,25.9,3/18/2015
442,Ang Mo Kio,2015,3,19,28.8,20.4,23.6,28.8,27.8,34,24.4,5.8,33.8,3/19/2015
443,Ang Mo Kio,2015,3,20,0.2,0.2,0.2,0.2,28.3,33.3,25.1,5.5,24.5,3/20/2015
444,Ang Mo Kio,2015,3,21,21.4,8.6,12.6,21.4,27.9,34.8,23.6,5.6,31.3,3/21/2015
445,Ang Mo Kio,2015,3,22,63.2,48.6,57,63.2,26.7,34,22.1,4.8,47.9,3/22/2015
446,Ang Mo Kio,2015,3,23,0,0,0,0,28,34.7,24.8,6.6,30.2,3/23/2015
447,Ang Mo Kio,2015,3,24,0,0,0,0,27.8,31.1,25.7,6.7,27.4,3/24/2015
448,Ang Mo Kio,2015,3,25,0,0,0,0,28.5,32.6,26.2,8.8,36.4,3/25/2015
449,Ang Mo Kio,2015,3,26,0,0,0,0,28.4,32.7,26,8.9,37.1,3/26/2015
450,Ang Mo Kio,2015,3,27,0,0,0,0,28.4,32.6,25.8,8.4,37.1,3/27/2015
451,Ang Mo Kio,2015,3,28,8,7.4,7.4,7.4,27.8,30.2,25.4,6.8,31.7,3/28/2015
452,Ang Mo Kio,2015,3,29,30,20.8,21.8,27.6,26.3,28.9,23.3,4.6,34.6,3/29/2015
453,Ang Mo Kio,2015,3,30,0,0,0,0,28.5,33.5,25.3,6.9,31.3,3/30/2015
454,Ang Mo Kio,2015,3,31,14.8,9.8,10,10,27.5,33.4,24.7,4.9,38.9,3/31/2015
455,Ang Mo Kio,2015,4,1,23.6,21,23.2,23.4,26.8,33.4,23.8,3.6,28.4,4/1/2015
456,Ang Mo Kio,2015,4,2,12,10.8,11.4,12,26.7,33.5,23.6,4,32,4/2/2015
457,Ang Mo Kio,2015,4,3,0.2,0.2,0.2,0.2,27.7,31.6,24.9,3.7,32,4/3/2015
458,Ang Mo Kio,2015,4,4,3.4,2.8,3.4,3.4,28.4,33.8,25.3,4.5,32,4/4/2015
459,Ang Mo Kio,2015,4,5,31.6,22.4,29.2,30.4,27.1,30.6,23.2,3.6,29.5,4/5/2015
460,Ang Mo Kio,2015,4,6,1,1,1,1,28.3,32.9,26.1,5,28.8,4/6/2015
461,Ang Mo Kio,2015,4,7,0,0,0,0,28.7,33,25.8,6.2,28.1,4/7/2015
462,Ang Mo Kio,2015,4,8,0,0,0,0,29,34.1,26.4,7,32.4,4/8/2015
463,Ang Mo Kio,2015,4,9,0,0,0,0,28.7,32.6,26.1,7.4,35.6,4/9/2015
464,Ang Mo Kio,2015,4,10,0.4,0.4,0.4,0.4,29.1,33.3,26.4,7.5,31.7,4/10/2015
465,Ang Mo Kio,2015,4,11,44,33.4,38.6,43.8,27.2,31.3,23.6,4.3,27.4,4/11/2015
466,Ang Mo Kio,2015,4,12,0.2,0.2,0.2,0.2,27.8,34.1,25.4,4.7,31.3,4/12/2015
467,Ang Mo Kio,2015,4,13,0,0,0,0,28.9,33.6,25.7,6,27,4/13/2015
468,Ang Mo Kio,2015,4,14,0,0,0,0,29,33.6,25.9,7.1,31.7,4/14/2015
469,Ang Mo Kio,2015,4,15,0,0,0,0,28.9,33.5,25.9,7.2,28.8,4/15/2015
470,Ang Mo Kio,2015,4,16,0,0,0,0,29.4,33.2,26.3,8,32.4,4/16/2015
471,Ang Mo Kio,2015,4,17,0,0,0,0,29.4,33.5,26.4,7.2,30.6,4/17/2015
472,Ang Mo Kio,2015,4,18,0.2,0.2,0.2,0.2,29.3,33.6,26.9,4.4,20.9,4/18/2015
473,Ang Mo Kio,2015,4,19,0.6,0.4,0.6,0.6,28.1,33.2,24.6,4.6,28.4,4/19/2015
474,Ang Mo Kio,2015,4,20,0,0,0,0,28.5,33.6,26.1,3.8,27,4/20/2015
475,Ang Mo Kio,2015,4,21,17.6,14.4,15.8,17.4,27.5,33.9,24.9,4.5,38.2,4/21/2015
476,Ang Mo Kio,2015,4,22,5.6,5.6,5.6,5.6,27.9,33.7,24.8,4.5,20.5,4/22/2015
477,Ang Mo Kio,2015,4,23,2.8,2.6,2.6,2.6,27.9,34,25.7,4,20.9,4/23/2015
478,Ang Mo Kio,2015,4,24,47.4,27.4,45,47.4,27.3,33.7,22.6,4.6,47.2,4/24/2015
479,Ang Mo Kio,2015,4,25,14,10.8,14,14,27.2,32,24.2,4.4,41.4,4/25/2015
480,Ang Mo Kio,2015,4,26,2.2,0.8,1.2,1.6,27.5,31.7,24.7,5.1,28.8,4/26/2015
481,Ang Mo Kio,2015,4,27,11.4,9.6,11.4,11.4,27.3,32.1,23.6,3.9,35.6,4/27/2015
482,Ang Mo Kio,2015,4,28,58,27.2,45.4,55,27.2,34.1,23.2,4.5,26.6,4/28/2015
483,Ang Mo Kio,2015,4,29,0,0,0,0,28.2,33,24.9,3.8,23.4,4/29/2015
484,Ang Mo Kio,2015,4,30,3,2.2,2.2,2.2,27.2,32.9,25.1,4.6,36,4/30/2015
485,Ang Mo Kio,2015,5,1,0,0,0,0,27.6,32.1,25.4,3.3,24.1,5/1/2015
486,Ang Mo Kio,2015,5,2,0,0,0,0,27.8,31.1,25.8,4.3,22.3,5/2/2015
